form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
8949,topmostSubform[0].Page1[0].f1_01[0],name_shown_on_return,1,Text,Name(s) shown on return,,,,8388608,,,Left
8949,topmostSubform[0].Page1[0].f1_02[0],taxpayer_tin,1,Text,Social security number or taxpayer identification number,,,11,0,,,Center
8949,topmostSubform[0].Page1[0].c1_1[0],a_short_term_transactions_reported_on_form_s_1099_b_showing_basis_was_reported_to_the_irs_see_note_above,1,Button,(A) Short-term transactions reported on Form(s) 1099-B showing basis was reported to the IRS (see Note above),1,1|0,,0,,,Left
8949,topmostSubform[0].Page1[0].c1_1[1],b_short_term_transactions_reported_on_form_s_1099_b_showing_basis_was_not_reported_to_the_irs,1,Button,(B) Short-term transactions reported on Form(s) 1099-B showing basis was not reported to the IRS,2,2|0,,0,,,Left
8949,topmostSubform[0].Page1[0].c1_1[2],c_short_term_transactions_other_than_digital_asset_transactions_not_reported_to_you_on_form_1099_b_or_form_1099_da,1,Button,"(C) Short-term transactions, other than digital asset transactions, not reported to you on Form 1099-B or Form 1099-DA",3,3|0,,0,,,Left
8949,topmostSubform[0].Page1[0].c1_1[3],g_short_term_transactions_reported_on_form_s_1099_da_showing_basis_was_reported_to_the_irs_see_note_above,1,Button,(G) Short-term transactions reported on Form(s) 1099-DA showing basis was reported to the IRS (see Note above),4,4|0,,0,,,Left
8949,topmostSubform[0].Page1[0].c1_1[4],h_short_term_transactions_reported_on_form_s_1099_da_showing_basis_was_not_reported_to_the_irs,1,Button,(H) Short-term transactions reported on Form(s) 1099-DA showing basis was not reported to the IRS,5,5|0,,0,,,Left
8949,topmostSubform[0].Page1[0].c1_1[5],i_short_term_digital_asset_transactions_not_reported_to_you_on_form_1099_da_or_form_1099_b,1,Button,(I) Short-term digital asset transactions not reported to you on Form 1099-DA or Form 1099-B,6,6|0,,0,,,Left
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_03[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_03_0,1,Text,,,,,8392704,,,Left
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_04[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_04_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_05[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_05_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_06[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_06_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_07[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_07_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_08[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_08_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_09[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_09_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row1[0].f1_10[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row1_0_f1_10_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_11[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_11_0,1,Text,,,,,8392704,,,Left
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_12[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_12_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_13[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_13_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_14[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_14_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_15[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_15_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_16[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_16_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_17[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_17_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row2[0].f1_18[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row2_0_f1_18_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_19[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_19_0,1,Text,,,,,8392704,,,Left
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_20[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_20_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_21[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_21_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_22[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_22_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_23[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_23_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_24[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_24_0,1,Text,,,,,8388608,,,Center
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_25[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_25_0,1,Text,,,,,8388608,,,Right
8949,topmostSubform[0].Page1[0].Table_Line1_Part1[0].Row3[0].f1_26[0],p1_topmostsubform_0_page1_0_table_line1_part1_0_row3_0_f1_26_0,1,Text,,,,,8388608,,,Right
