form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
4868,topmostSubform[0].Page1[0].VoucherHeader[0].f1_1[0],p1_for_calendar_year_2025_or_other_tax_year_beginning,1,Text,"For calendar year 2025, or other tax year beginning",,,,8388608,,,Center
4868,topmostSubform[0].Page1[0].VoucherHeader[0].f1_2[0],p1_2025_and_ending,1,Text,", 2025, and ending",,,,8388608,,,Center
4868,topmostSubform[0].Page1[0].VoucherHeader[0].f1_3[0],p1_20,1,Text,", 20",,,2,0,,,Center
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_4[0],p1_1_your_name_s,1,Text,1 Your name(s) (see instructions),,,,8388608,,,Left
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_5[0],p1_address,1,Text,Address (see instructions),,,,8392704,,,Left
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_6[0],taxpayer_city_state_zip,1,Text,"City, town, or post office",,,,8388608,,,Left
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_7[0],p1_state,1,Text,State,,,2,25165824,,,Left
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_8[0],p1_zip_code,1,Text,ZIP code,,,10,0,,,Center
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_9[0],taxpayer_ssn,1,Text,2 Your social security number,,,11,0,,,Center
4868,topmostSubform[0].Page1[0].PartI_ReadOrder[0].f1_10[0],spouse_ssn,1,Text,3 Spouse’s social security number,,,11,0,,,Center
4868,topmostSubform[0].Page1[0].f1_11[0],p1_topmostsubform_0_page1_0_f1_11_0,1,Text,$,,,,8388608,,,Right
4868,topmostSubform[0].Page1[0].f1_12[0],p1_topmostsubform_0_page1_0_f1_12_0,1,Text,,,,,8388608,,,Right
4868,topmostSubform[0].Page1[0].f1_13[0],p1_topmostsubform_0_page1_0_f1_13_0,1,Text,,,,,8388608,,,Right
4868,topmostSubform[0].Page1[0].f1_14[0],p1_topmostsubform_0_page1_0_f1_14_0,1,Text,,,,,8388608,,,Right
4868,topmostSubform[0].Page1[0].c1_1[0],p1_topmostsubform_0_page1_0_c1_1_0,1,Button,,1,1|0|2,,0,,,Left
4868,topmostSubform[0].Page1[0].c1_2[0],p1_topmostsubform_0_page1_0_c1_2_0,1,Button,,1,1|0|2,,0,,,Left
4868,topmostSubform[0].Page3[0].Col4[0].f3_1[0],p3_enter_confirmation_number_here,3,Text,Enter confirmation number here:,,,,8388608,,,Center
