form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_32[0],p1_topmostsubform_0_page1_0_table_partii_0_row9_0_f1_32_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_33[0],p1_topmostsubform_0_page1_0_table_partii_0_row9_0_f1_33_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row9[0].f1_34[0],p1_topmostsubform_0_page1_0_table_partii_0_row9_0_f1_34_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_35[0],p1_topmostsubform_0_page1_0_table_partii_0_row10_0_f1_35_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_36[0],p1_topmostsubform_0_page1_0_table_partii_0_row10_0_f1_36_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_37[0],p1_topmostsubform_0_page1_0_table_partii_0_row10_0_f1_37_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].Table_PartII[0].Row10[0].f1_38[0],p1_topmostsubform_0_page1_0_table_partii_0_row10_0_f1_38_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].f1_39[0],p1_topmostsubform_0_page1_0_f1_39_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].f1_40[0],p1_topmostsubform_0_page1_0_f1_40_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].f1_41[0],p1_topmostsubform_0_page1_0_f1_41_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].f1_42[0],p1_topmostsubform_0_page1_0_f1_42_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page1[0].f1_43[0],p1_topmostsubform_0_page1_0_f1_43_0,1,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page2[0].f2_1[0],p2_topmostsubform_0_page2_0_f2_1_0,2,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page2[0].c2_1[0],p2_topmostsubform_0_page2_0_c2_1_0,2,Button,,1,1|0,,0,,,Left
1040-schedule-d,topmostSubform[0].Page2[0].c2_1[1],p2_topmostsubform_0_page2_0_c2_1_1,2,Button,,2,2|0,,0,,,Left
1040-schedule-d,topmostSubform[0].Page2[0].f2_2[0],p2_topmostsubform_0_page2_0_f2_2_0,2,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page2[0].f2_3[0],p2_topmostsubform_0_page2_0_f2_3_0,2,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page2[0].c2_2[0],p2_topmostsubform_0_page2_0_c2_2_0,2,Button,,1,1|0,,0,,,Left
1040-schedule-d,topmostSubform[0].Page2[0].c2_2[1],p2_topmostsubform_0_page2_0_c2_2_1,2,Button,,2,2|0,,0,,,Left
1040-schedule-d,topmostSubform[0].Page2[0].f2_4[0],p2_topmostsubform_0_page2_0_f2_4_0,2,Text,,,,,8388608,,,Right
1040-schedule-d,topmostSubform[0].Page2[0].c2_3[0],p2_topmostsubform_0_page2_0_c2_3_0,2,Button,,1,1|0,,0,,,Left
1040-schedule-d,topmostSubform[0].Page2[0].c2_3[1],p2_topmostsubform_0_page2_0_c2_3_1,2,Button,,2,2|0,,0,,,Left
