form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
5695,topmostSubform[0].Page1[0].f1_01[0],name_shown_on_return,1,Text,Name(s) shown on return,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_02[0],taxpayer_ssn,1,Text,Your social security number,,,9,25165824,,,Left
5695,topmostSubform[0].Page1[0].f1_03[0],p1_number_and_street,1,Text,Number and street,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_04[0],p1_unit_no,1,Text,Unit no.,,,,8388608,,,Center
5695,topmostSubform[0].Page1[0].f1_05[0],taxpayer_city,1,Text,City or town,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_06[0],p1_state,1,Text,State,,,2,0,,,Center
5695,topmostSubform[0].Page1[0].f1_07[0],p1_zip_code,1,Text,ZIP code,,,10,0,,,Center
5695,topmostSubform[0].Page1[0].f1_08[0],p1_topmostsubform_0_page1_0_f1_08_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_09[0],p1_topmostsubform_0_page1_0_f1_09_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_10[0],p1_topmostsubform_0_page1_0_f1_10_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_11[0],p1_topmostsubform_0_page1_0_f1_11_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].c1_1[0],p1_topmostsubform_0_page1_0_c1_1_0_yes,1,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page1[0].c1_1[1],p1_topmostsubform_0_page1_0_c1_1_1_no,1,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page1[0].f1_12[0],p1_topmostsubform_0_page1_0_f1_12_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_13[0],p1_topmostsubform_0_page1_0_f1_13_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_14[0],p1_topmostsubform_0_page1_0_f1_14_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].c1_2[0],p1_topmostsubform_0_page1_0_c1_2_0_yes,1,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page1[0].c1_2[1],p1_topmostsubform_0_page1_0_c1_2_1_no,1,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page1[0].f1_15[0],p1_number_and_street_2,1,Text,Number and street,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_16[0],p1_unit_no_2,1,Text,Unit no.,,,,8388608,,,Center
5695,topmostSubform[0].Page1[0].f1_17[0],taxpayer_city_2,1,Text,City or town,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_18[0],p1_state_2,1,Text,State,,,2,0,,,Center
5695,topmostSubform[0].Page1[0].f1_19[0],p1_zip_code_2,1,Text,ZIP code,,,,8388608,,,Center
5695,topmostSubform[0].Page1[0].c1_3[0],p1_topmostsubform_0_page1_0_c1_3_0,1,Button,,1,1|0,,0,,,Left
5695,topmostSubform[0].Page1[0].f1_20[0],p1_topmostsubform_0_page1_0_f1_20_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_21[0],p1_topmostsubform_0_page1_0_f1_21_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_22[0],p1_topmostsubform_0_page1_0_f1_22_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_23[0],p1_topmostsubform_0_page1_0_f1_23_0,1,Text,.,,,,8388608,,,Left
5695,topmostSubform[0].Page1[0].f1_24[0],p1_topmostsubform_0_page1_0_f1_24_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_25[0],p1_topmostsubform_0_page1_0_f1_25_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_26[0],p1_topmostsubform_0_page1_0_f1_26_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_27[0],p1_topmostsubform_0_page1_0_f1_27_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_28[0],p1_topmostsubform_0_page1_0_f1_28_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_29[0],p1_topmostsubform_0_page1_0_f1_29_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page1[0].f1_30[0],p1_topmostsubform_0_page1_0_f1_30_0,1,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].f2_01[0],p2_name_s_shown_on_return_do_not_enter_name_and_social_security_number_if_shown_on_other_side,2,Text,Name(s) shown on return. Do not enter name and social security number if shown on other side.,,,,8388608,,,Left
5695,topmostSubform[0].Page2[0].f2_02[0],taxpayer_ssn_2,2,Text,Your social security number,,,9,25165824,,,Left
5695,topmostSubform[0].Page2[0].c2_1[0],p2_topmostsubform_0_page2_0_c2_1_0_yes,2,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_1[1],p2_topmostsubform_0_page2_0_c2_1_1_no,2,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_2[0],p2_topmostsubform_0_page2_0_c2_2_0_yes,2,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_2[1],p2_topmostsubform_0_page2_0_c2_2_1_no,2,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_3[0],p2_topmostsubform_0_page2_0_c2_3_0_yes,2,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_3[1],p2_topmostsubform_0_page2_0_c2_3_1_no,2,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page2[0].f2_03[0],p2_number_and_street,2,Text,Number and street,,,,8388608,,,Left
5695,topmostSubform[0].Page2[0].f2_04[0],p2_unit_no,2,Text,Unit no.,,,,8388608,,,Center
5695,topmostSubform[0].Page2[0].f2_05[0],taxpayer_city_3,2,Text,City or town,,,,8388608,,,Left
5695,topmostSubform[0].Page2[0].f2_06[0],p2_state,2,Text,State,,,2,0,,,Center
5695,topmostSubform[0].Page2[0].f2_07[0],p2_zip_code,2,Text,ZIP code,,,10,0,,,Center
5695,topmostSubform[0].Page2[0].c2_4[0],p2_topmostsubform_0_page2_0_c2_4_0_yes,2,Button,Yes,1,1|0,,0,,,Left
5695,topmostSubform[0].Page2[0].c2_4[1],p2_topmostsubform_0_page2_0_c2_4_1_no,2,Button,No,2,2|0,,0,,,Left
5695,topmostSubform[0].Page2[0].f2_08[0],p2_topmostsubform_0_page2_0_f2_08_0,2,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].f2_09[0],p2_topmostsubform_0_page2_0_f2_09_0,2,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].f2_10[0],p2_topmostsubform_0_page2_0_f2_10_0,2,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].Ln19b[0].Box1-4[0].f2_11[0],p2_topmostsubform_0_page2_0_ln19b_0_box1_4_0_f2_11_0,2,Text,,,,4,25165824,,,Left
5695,topmostSubform[0].Page2[0].Ln19b[0].Box5-17[0].f2_12[0],p2_topmostsubform_0_page2_0_ln19b_0_box5_17_0_f2_12_0,2,Text,,,,13,25165825,readOnly,,Left
5695,topmostSubform[0].Page2[0].f2_13[0],p2_topmostsubform_0_page2_0_f2_13_0,2,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].f2_14[0],p2_topmostsubform_0_page2_0_f2_14_0,2,Text,,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].Ln19i[0].Box1-4[0].f2_15[0],p2_topmostsubform_0_page2_0_ln19i_0_box1_4_0_f2_15_0,2,Text,,,,4,25165824,,,Left
5695,topmostSubform[0].Page2[0].Ln19i[0].Box5-17[0].f2_16[0],p2_topmostsubform_0_page2_0_ln19i_0_box5_17_0_f2_16_0,2,Text,,,,13,25165825,readOnly,,Left
5695,topmostSubform[0].Page2[0].f2_17[0],p2_topmostsubform_0_page2_0_f2_17_0,2,Text,$,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].Ln19ii[0].Box1-4[0].f2_18[0],p2_topmostsubform_0_page2_0_ln19ii_0_box1_4_0_f2_18_0,2,Text,,,,4,25165824,,,Left
5695,topmostSubform[0].Page2[0].Ln19ii[0].Box5-17[0].f2_19[0],p2_topmostsubform_0_page2_0_ln19ii_0_box5_17_0_f2_19_0,2,Text,,,,13,25165825,readOnly,,Left
5695,topmostSubform[0].Page2[0].f2_20[0],p2_topmostsubform_0_page2_0_f2_20_0,2,Text,$,,,,8388608,,,Right
5695,topmostSubform[0].Page2[0].f2_21[0],p2_topmostsubform_0_page2_0_f2_21_0,2,Text,,,,,8388608,,,Right
