friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p1_form8283_0_page1_0_table_line3_colsd_i_0_row3c_0_f1_66_0,Form8283[0].Page1[0].Table_Line3_ColsD-I[0].Row3C[0].f1_66[0],1,Text,,,,
p1_form8283_0_page1_0_table_line3_colsd_i_0_row3c_0_f1_67_0,Form8283[0].Page1[0].Table_Line3_ColsD-I[0].Row3C[0].f1_67[0],1,Text,,,,
p1_form8283_0_page1_0_table_line3_colsd_i_0_row3c_0_f1_68_0,Form8283[0].Page1[0].Table_Line3_ColsD-I[0].Row3C[0].f1_68[0],1,Text,,,,
p2_name_s_shown_on_your_income_tax_return,Form8283[0].Page2[0].f2_1[0],2,Text,Name(s) shown on your income tax return,,,
taxpayer_tin_3,Form8283[0].Page2[0].f2_2[0],2,Text,Identifying number,,11,
p2_enter_the_letter_from_section_b_part_i_that_identifies_the_property_for_which_you_gave_less_than_an_entire_interest,Form8283[0].Page2[0].f2_3[0],2,Text,"Enter the letter from Section B, Part I that identifies the property for which you gave less than an entire interest",,1,
p2_for_this_tax_year,Form8283[0].Page2[0].f2_4[0],2,Text,For this tax year,,,
p2_for_any_prior_tax_years,Form8283[0].Page2[0].f2_5[0],2,Text,For any prior tax years,,,
p2_name_of_charitable_organization_donee,Form8283[0].Page2[0].f2_6[0],2,Text,Name of charitable organization (donee),,,
p2_address_number_street_and_room_or_suite_no,Form8283[0].Page2[0].f2_7[0],2,Text,"Address (number, street, and room or suite no.)",,,
p2_city_or_town_state_and_zip_code,Form8283[0].Page2[0].f2_8[0],2,Text,"City or town, state, and ZIP code",,,
p2_for_tangible_property_enter_the_place_where_the_property_is_located_or_kept,Form8283[0].Page2[0].f2_9[0],2,Text,"For tangible property, enter the place where the property is located or kept",,,
p2_name_of_any_person_other_than_the_donee_organization_having_actual_possession_of_the_property,Form8283[0].Page2[0].f2_10[0],2,Text,"Name of any person, other than the donee organization, having actual possession of the property",,,
p2_form8283_0_page2_0_f2_11_0,Form8283[0].Page2[0].f2_11[0],2,Text,,,,
p2_form8283_0_page2_0_c2_1_0,Form8283[0].Page2[0].c2_1[0],2,Button,,1,,
p2_form8283_0_page2_0_c2_1_1,Form8283[0].Page2[0].c2_1[1],2,Button,,2,,
p2_form8283_0_page2_0_c2_2_0,Form8283[0].Page2[0].c2_2[0],2,Button,,1,,
p2_form8283_0_page2_0_c2_2_1,Form8283[0].Page2[0].c2_2[1],2,Button,,2,,
p2_form8283_0_page2_0_c2_3_0,Form8283[0].Page2[0].c2_3[0],2,Button,,1,,
p2_form8283_0_page2_0_c2_3_1,Form8283[0].Page2[0].c2_3[1],2,Button,,2,,
p2_form8283_0_page2_0_f2_12_0,Form8283[0].Page2[0].f2_12[0],2,Text,,,,
p2_appraiser_name,Form8283[0].Page2[0].f2_13[0],2,Text,Appraiser name,,,
p2_title,Form8283[0].Page2[0].f2_14[0],2,Text,Title,,,
p2_business_address_including_room_or_suite_no,Form8283[0].Page2[0].f2_15[0],2,Text,Business address (including room or suite no.),,,
taxpayer_tin_4,Form8283[0].Page2[0].f2_16[0],2,Text,Identifying number,,11,
p2_city_or_town_state_and_zip_code_2,Form8283[0].Page2[0].f2_17[0],2,Text,"City or town, state, and ZIP code",,,
p2_form8283_0_page2_0_f2_18_0,Form8283[0].Page2[0].f2_18[0],2,Text,,,,
p2_form8283_0_page2_0_c2_4_0_yes,Form8283[0].Page2[0].c2_4[0],2,Button,Yes,1,,
p2_form8283_0_page2_0_c2_4_1_no,Form8283[0].Page2[0].c2_4[1],2,Button,No,2,,
p2_name_of_charitable_organization_donee_2,Form8283[0].Page2[0].f2_19[0],2,Text,Name of charitable organization (donee),,,
p2_employer_identification_number,Form8283[0].Page2[0].f2_20[0],2,Text,Employer identification number,,10,
p2_address_number_street_and_room_or_suite_no_2,Form8283[0].Page2[0].f2_21[0],2,Text,"Address (number, street, and room or suite no.)",,,
p2_city_or_town_state_and_zip_code_3,Form8283[0].Page2[0].f2_22[0],2,Text,"City or town, state, and ZIP code",,,
p2_title_2,Form8283[0].Page2[0].f2_23[0],2,Text,Title,,,
