form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1042-s,topmostSubform[0].CopyA[0].LeftColumn[0].f1_35[0],px_13d_apt_no,,Text,13d Apt. no.,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].LeftColumn[0].f1_36[0],px_13e_city_or_town,,Text,13e City or town,,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].LeftColumn[0].f1_37[0],px_13f_state_or_province,,Text,13f State or province,,,4,0,,,Center
1042-s,topmostSubform[0].CopyA[0].LeftColumn[0].f1_38[0],px_13g_country,,Text,13g Country,,,2,0,,,Center
1042-s,topmostSubform[0].CopyA[0].LeftColumn[0].f1_39[0],taxpayer_postal_code_2,,Text,13h ZIP or foreign postal code,,,12,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_40[0],px_13i_recipients_u_s_tin,,Text,"13i Recipient’s U.S. TIN, if any",,,11,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_41[0],px_13j_ch_3_status_code,,Text,13j Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_42[0],px_13k_ch_4_status_code,,Text,13k Ch. 4 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_43[0],px_13l_recipients_giin,,Text,13l Recipient’s GIIN,,,19,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_44[0],px_13m_recipients_ftin,,Text,"13m Recipient’s FTIN, if any",,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_45[0],px_13n_lob_code,,Text,13n LOB code,,,2,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_46[0],px_13o_recipients_account_number,,Text,13o Recipient’s account number,,,28,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].Line13p_Date[0].f1_47[0],px_topmostsubform_0_copya_0_rightcolumn_0_line13p_date_0_f1_47_0,,Text,,,,8,25165824,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_48[0],px_14a_primary_withholding_agents_name_if_applicable,,Text,14a Primary withholding agent’s name (if applicable),,,,8388608,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_49[0],px_14b_primary_withholding_agents_ein,,Text,14b Primary withholding agent’s EIN,,,10,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].c1_5[0],15_check_if_pro_rata_basis_reporting,,Button,15 Check if pro-rata basis reporting,1,1|0|2,,0,,,Left
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_50[0],px_15a_intermediary_or_flow_through_entitys_ein,,Text,"15a Intermediary or flow-through entity’s EIN, if any",,,10,0,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_51[0],px_15b_ch_3_status_code,,Text,15b Ch. 3 status code,,,,8388608,,,Center
1042-s,topmostSubform[0].CopyA[0].RightColumn[0].f1_52[0],px_15c_ch_4_status_code,,Text,15c Ch. 4 status code,,,,8388608,,,Center
