form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1040,topmostSubform[0].Page1[0].f1_01[0],p1_for_the_year_jan_1dec_31_2025_or_other_tax_year_beginning,1,Text,"For the year Jan. 1–Dec. 31, 2025, or other tax year beginning",,,,8388608,,,Center
1040,topmostSubform[0].Page1[0].f1_02[0],p1_2025_ending,1,Text,", 2025, ending",,,,8388608,,,Center
1040,topmostSubform[0].Page1[0].f1_03[0],p1_20,1,Text,", 20",,,2,0,,,Center
1040,topmostSubform[0].Page1[0].c1_1[0],filed_pursuant_to_section_301_9100_2,1,Button,Filed pursuant to section 301.9100-2,1,1|0|2,,0,,,Left
1040,topmostSubform[0].Page1[0].c1_2[0],combat_zone,1,Button,Combat zone,1,1|0|2,,0,,,Left
1040,topmostSubform[0].Page1[0].f1_04[0],p1_topmostsubform_0_page1_0_f1_04_0,1,Text,,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].c1_3[0],deceased,1,Button,Deceased,1,1|0|2,,0,,,Left
1040,topmostSubform[0].Page1[0].f1_05[0],p1_topmostsubform_0_page1_0_f1_05_0,1,Text,,,,2,0,,,Center
1040,topmostSubform[0].Page1[0].f1_06[0],p1_topmostsubform_0_page1_0_f1_06_0,1,Text,/,,,2,0,,,Center
1040,topmostSubform[0].Page1[0].f1_07[0],p1_topmostsubform_0_page1_0_f1_07_0,1,Text,/,,,4,0,,,Center
1040,topmostSubform[0].Page1[0].f1_08[0],p1_topmostsubform_0_page1_0_f1_08_0,1,Text,,,,2,0,,,Center
1040,topmostSubform[0].Page1[0].f1_09[0],p1_topmostsubform_0_page1_0_f1_09_0,1,Text,/,,,2,0,,,Center
1040,topmostSubform[0].Page1[0].f1_10[0],p1_topmostsubform_0_page1_0_f1_10_0,1,Text,/,,,4,0,,,Center
1040,topmostSubform[0].Page1[0].c1_4[0],other,1,Button,Other,1,1|0|2,,0,,,Left
1040,topmostSubform[0].Page1[0].f1_11[0],p1_topmostsubform_0_page1_0_f1_11_0,1,Text,,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_12[0],p1_topmostsubform_0_page1_0_f1_12_0,1,Text,,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_13[0],p1_topmostsubform_0_page1_0_f1_13_0,1,Text,,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_14[0],taxpayer_first_name_middle_initial,1,Text,Your first name and middle initial,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_15[0],taxpayer_last_name,1,Text,Last name,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_16[0],taxpayer_ssn,1,Text,Your social security number,,,9,25165824,,,Left
1040,topmostSubform[0].Page1[0].f1_17[0],spouse_first_name_middle_initial,1,Text,"If joint return, spouse’s first name and middle initial",,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_18[0],spouse_last_name,1,Text,Last name,,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].f1_19[0],spouse_ssn,1,Text,Spouse’s social security number,,,9,25165824,,,Left
1040,topmostSubform[0].Page1[0].Address_ReadOrder[0].f1_20[0],taxpayer_street,1,Text,"Home address (number and street). If you have a P.O. box, see instructions.",,,,8388608,,,Left
1040,topmostSubform[0].Page1[0].Address_ReadOrder[0].f1_21[0],taxpayer_apt,1,Text,Apt. no.,,,,8388608,,,Center
