friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p1_topmostsubform_0_page1_0_partitable_0_bodyrow2_0_cold_0_c1_5_0_yes,topmostSubform[0].Page1[0].PartITable[0].BodyRow2[0].ColD[0].c1_5[0],1,Button,Yes,1,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow2_0_cold_0_c1_5_1_no,topmostSubform[0].Page1[0].PartITable[0].BodyRow2[0].ColD[0].c1_5[1],1,Button,No,2,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow2_0_f1_10_0,topmostSubform[0].Page1[0].PartITable[0].BodyRow2[0].f1_10[0],1,Text,,,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_f1_11_0,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].f1_11[0],1,Text,,,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_colb_0_f1_12_0,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].ColB[0].f1_12[0],1,Text,,,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_f1_13_0,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].f1_13[0],1,Text,,,11,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_cold_0_c1_6_0_yes,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].ColD[0].c1_6[0],1,Button,Yes,1,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_cold_0_c1_6_1_no,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].ColD[0].c1_6[1],1,Button,No,2,,
p1_topmostsubform_0_page1_0_partitable_0_bodyrow3_0_f1_14_0,topmostSubform[0].Page1[0].PartITable[0].BodyRow3[0].f1_14[0],1,Text,,,,
p1_topmostsubform_0_page1_0_c1_7_0,topmostSubform[0].Page1[0].c1_7[0],1,Button,,1,,
p1_topmostsubform_0_page1_0_table_line2_0_row1_0_f1_15_0,topmostSubform[0].Page1[0].Table_Line2[0].Row1[0].f1_15[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row1_0_f1_16_0,topmostSubform[0].Page1[0].Table_Line2[0].Row1[0].f1_16[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row1_0_f1_17_0,topmostSubform[0].Page1[0].Table_Line2[0].Row1[0].f1_17[0],1,Text,,,11,
p1_topmostsubform_0_page1_0_table_line2_0_row1_0_c1_8_0,topmostSubform[0].Page1[0].Table_Line2[0].Row1[0].c1_8[0],1,Button,,1,,
p1_topmostsubform_0_page1_0_table_line2_0_row1_0_f1_18_0,topmostSubform[0].Page1[0].Table_Line2[0].Row1[0].f1_18[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row2_0_f1_19_0,topmostSubform[0].Page1[0].Table_Line2[0].Row2[0].f1_19[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row2_0_f1_20_0,topmostSubform[0].Page1[0].Table_Line2[0].Row2[0].f1_20[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row2_0_f1_21_0,topmostSubform[0].Page1[0].Table_Line2[0].Row2[0].f1_21[0],1,Text,,,11,
p1_topmostsubform_0_page1_0_table_line2_0_row2_0_c1_9_0,topmostSubform[0].Page1[0].Table_Line2[0].Row2[0].c1_9[0],1,Button,,1,,
p1_topmostsubform_0_page1_0_table_line2_0_row2_0_f1_22_0,topmostSubform[0].Page1[0].Table_Line2[0].Row2[0].f1_22[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row3_0_f1_23_0,topmostSubform[0].Page1[0].Table_Line2[0].Row3[0].f1_23[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row3_0_f1_24_0,topmostSubform[0].Page1[0].Table_Line2[0].Row3[0].f1_24[0],1,Text,,,,
p1_topmostsubform_0_page1_0_table_line2_0_row3_0_f1_25_0,topmostSubform[0].Page1[0].Table_Line2[0].Row3[0].f1_25[0],1,Text,,,11,
p1_topmostsubform_0_page1_0_table_line2_0_row3_0_c1_10_0,topmostSubform[0].Page1[0].Table_Line2[0].Row3[0].c1_10[0],1,Button,,1,,
p1_topmostsubform_0_page1_0_table_line2_0_row3_0_f1_26_0,topmostSubform[0].Page1[0].Table_Line2[0].Row3[0].f1_26[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_27_0,topmostSubform[0].Page1[0].f1_27[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_28_0,topmostSubform[0].Page1[0].f1_28[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_29_0,topmostSubform[0].Page1[0].f1_29[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_30_0,topmostSubform[0].Page1[0].f1_30[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_31_0,topmostSubform[0].Page1[0].f1_31[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_32_0,topmostSubform[0].Page1[0].f1_32[0],1,Text,,,2,
p1_topmostsubform_0_page1_0_f1_33_0,topmostSubform[0].Page1[0].f1_33[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_34_0,topmostSubform[0].Page1[0].f1_34[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_35_0,topmostSubform[0].Page1[0].f1_35[0],1,Text,,,50,
p1_topmostsubform_0_page1_0_f1_36_0,topmostSubform[0].Page1[0].f1_36[0],1,Text,,,,
p1_topmostsubform_0_page1_0_f1_37_0,topmostSubform[0].Page1[0].f1_37[0],1,Text,,,50,
p2_topmostsubform_0_page2_0_f2_1_0,topmostSubform[0].Page2[0].f2_1[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_2_0,topmostSubform[0].Page2[0].f2_2[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_3_0,topmostSubform[0].Page2[0].f2_3[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_4_0,topmostSubform[0].Page2[0].f2_4[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_line16_readorder_0_f2_5_0,topmostSubform[0].Page2[0].Line16_ReadOrder[0].f2_5[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_6_0,topmostSubform[0].Page2[0].f2_6[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_7_0,topmostSubform[0].Page2[0].f2_7[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_8_0,topmostSubform[0].Page2[0].f2_8[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_9_0,topmostSubform[0].Page2[0].f2_9[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_10_0,topmostSubform[0].Page2[0].f2_10[0],2,Text,,,50,
no_enter_0,topmostSubform[0].Page2[0].c2_1[0],2,Button,No. Enter -0-.,1,,
yes_enter_the_amount_here,topmostSubform[0].Page2[0].c2_1[1],2,Button,Yes. Enter the amount here,2,,
p2_topmostsubform_0_page2_0_f2_11_0,topmostSubform[0].Page2[0].f2_11[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_12_0,topmostSubform[0].Page2[0].f2_12[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_13_0,topmostSubform[0].Page2[0].f2_13[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_14_0,topmostSubform[0].Page2[0].f2_14[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_15_0,topmostSubform[0].Page2[0].f2_15[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_16_0,topmostSubform[0].Page2[0].f2_16[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_17_0,topmostSubform[0].Page2[0].f2_17[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_18_0,topmostSubform[0].Page2[0].f2_18[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_19_0,topmostSubform[0].Page2[0].f2_19[0],2,Text,,,50,
p2_topmostsubform_0_page2_0_f2_20_0,topmostSubform[0].Page2[0].f2_20[0],2,Text,,,50,
