form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
w-8exp,topmostSubform[0].Page2[0].c2_1[0],p2_topmostsubform_0_page2_0_c2_1_0,2,Button,,1,1|0|2,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_2[0],p2_topmostsubform_0_page2_0_c2_2_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].f2_1[0],p2_i_certify_that_the_entity_identified_in_part_i_has_been_issued_a_determination_letter_by_the_irs_dated,2,Text,I certify that the entity identified in Part I has been issued a determination letter by the IRS dated,,,,8388608,,,Center
w-8exp,topmostSubform[0].Page2[0].c2_2[1],p2_topmostsubform_0_page2_0_c2_2_1,2,Button,,2,2|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_3[0],p2_topmostsubform_0_page2_0_c2_3_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_3[1],p2_topmostsubform_0_page2_0_c2_3_1,2,Button,,2,2|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_4[0],p2_topmostsubform_0_page2_0_c2_4_0,2,Button,,1,1|0|2,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_5[0],p2_topmostsubform_0_page2_0_c2_5_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_5[1],p2_topmostsubform_0_page2_0_c2_5_1,2,Button,,2,2|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_6[0],p2_topmostsubform_0_page2_0_c2_6_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].BulletedList2[0].Bullet1[0].f2_2[0],p2_and,2,Text,and,,,,8388608,,,Left
w-8exp,topmostSubform[0].Page2[0].BulletedList2[0].Bullet2[0].f2_3[0],p2_is_treated_as_a,2,Text,• Is treated as a,,,,8388608,,,Left
w-8exp,topmostSubform[0].Page2[0].BulletedList2[0].Bullet3[0].f2_4[0],p2_giin,2,Text,GIIN:,,,,8388608,,,Center
w-8exp,topmostSubform[0].Page2[0].c2_7[0],p2_topmostsubform_0_page2_0_c2_7_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_8[0],p2_topmostsubform_0_page2_0_c2_8_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_9[0],p2_topmostsubform_0_page2_0_c2_9_0,2,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page2[0].c2_9[1],p2_topmostsubform_0_page2_0_c2_9_1,2,Button,,2,2|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_1[0],p3_topmostsubform_0_page3_0_c3_1_0,3,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_2[0],p3_topmostsubform_0_page3_0_c3_2_0,3,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_3[0],p3_topmostsubform_0_page3_0_c3_3_0,3,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_3[1],p3_topmostsubform_0_page3_0_c3_3_1,3,Button,,2,2|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].f3_1[0],p3_topmostsubform_0_page3_0_f3_1_0,3,Text,,,,,8388608,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_4[0],p3_topmostsubform_0_page3_0_c3_4_0,3,Button,,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].c3_5[0],i_certify_that_i_have_the_capacity_to_sign_for_the_entity_identified_on_line_1_of_this_form,3,Button,I certify that I have the capacity to sign for the entity identified on line 1 of this form.,1,1|0,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].f3_2[0],p3_signature_of_authorized_official,3,Signature,Signature of authorized official,,,,0,,,Left
w-8exp,topmostSubform[0].Page3[0].f3_3[0],p3_print_name,3,Text,Print name,,,,8388608,,,Left
w-8exp,topmostSubform[0].Page3[0].f3_4[0],p3_date_mm_dd_yyyy,3,Text,Date (MM-DD-YYYY),,,10,0,,,Center
