form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
1040-schedule-2,form1[0].Page1[0].f1_01[0],p1_name_s_shown_on_form_1040_1040_sr_or_1040_nr,1,Text,"Name(s) shown on Form 1040, 1040-SR, or 1040-NR",,,,8388608,,,Left
1040-schedule-2,form1[0].Page1[0].f1_02[0],taxpayer_ssn,1,Text,Your social security number,,,11,0,,,Center
1040-schedule-2,form1[0].Page1[0].Line1a_ReadOrder[0].f1_03[0],p1_form1_0_page1_0_line1a_readorder_0_f1_03_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_04[0],p1_form1_0_page1_0_f1_04_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_05[0],p1_form1_0_page1_0_f1_05_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_06[0],p1_form1_0_page1_0_f1_06_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].Line1e_ReadOrder[0].c1_1[0],line_1a,1,Button,Line 1a,1,1|0|2,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1e_ReadOrder[0].c1_1[1],line_1c,1,Button,Line 1c,2,2|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1e_ReadOrder[0].c1_1[2],line_1d,1,Button,Line 1d,3,3|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1e_ReadOrder[0].c1_1[3],line_2a,1,Button,Line 2a,4,4|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].f1_07[0],p1_form1_0_page1_0_f1_07_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].Line1f_ReadOrder[0].c1_2[0],line_1a_2,1,Button,Line 1a,1,1|0|2,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1f_ReadOrder[0].c1_2[1],line_1c_2,1,Button,Line 1c,2,2|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1f_ReadOrder[0].c1_2[2],line_1d_2,1,Button,Line 1d,3,3|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line1f_ReadOrder[0].c1_2[3],line_2a_2,1,Button,Line 2a,4,4|0,,0,,,Left
1040-schedule-2,form1[0].Page1[0].f1_08[0],p1_form1_0_page1_0_f1_08_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_09[0],p1_other_additions_to_tax,1,Text,Other additions to tax (see instructions):,,,,8388608,,,Left
1040-schedule-2,form1[0].Page1[0].f1_10[0],p1_form1_0_page1_0_f1_10_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_11[0],p1_form1_0_page1_0_f1_11_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_12[0],p1_form1_0_page1_0_f1_12_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_13[0],p1_form1_0_page1_0_f1_13_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].Line4_ReadOrder[0].c1_3[0],4361,1,Button,4361,1,1|0|2,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line4_ReadOrder[0].c1_4[0],4029,1,Button,4029,1,1|0|2,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line4_ReadOrder[0].c1_5[0],p1_form1_0_page1_0_line4_readorder_0_c1_5_0,1,Button,,1,1|0|2,,0,,,Left
1040-schedule-2,form1[0].Page1[0].Line4_ReadOrder[0].f1_14[0],p1_form1_0_page1_0_line4_readorder_0_f1_14_0,1,Text,,,,,8388608,,,Center
1040-schedule-2,form1[0].Page1[0].f1_15[0],p1_form1_0_page1_0_f1_15_0,1,Text,,,,,8388608,,,Right
1040-schedule-2,form1[0].Page1[0].f1_16[0],p1_form1_0_page1_0_f1_16_0,1,Text,,,,,8388608,,,Right
