form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
8962,topmostSubform[0].Page1[0].f1_1[0],p1_name_shown_on_your_return,1,Text,Name shown on your return,,,,8388608,,,Left
8962,topmostSubform[0].Page1[0].f1_2[0],taxpayer_ssn,1,Text,Your social security number,,,11,0,,,Center
8962,topmostSubform[0].Page1[0].c1_1[0],you_cannot_take_the_ptc_if_your_filing_status_is_married_filing_separately_unless_you_qualify_for_an_exception_if_you_qualify_check_the_box,1,Button,"You cannot take the PTC if your filing status is married filing separately unless you qualify for an exception. See instructions. If you qualify, check the box",1,1|0,,0,,,Left
8962,topmostSubform[0].Page1[0].f1_3[0],p1_topmostsubform_0_page1_0_f1_3_0,1,Text,,,,,8388608,,,Center
8962,topmostSubform[0].Page1[0].f1_4[0],p1_topmostsubform_0_page1_0_f1_4_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_5[0],p1_topmostsubform_0_page1_0_f1_5_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_6[0],p1_topmostsubform_0_page1_0_f1_6_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].c1_2[0],alaska,1,Button,Alaska,1,1|0,,0,,,Left
8962,topmostSubform[0].Page1[0].c1_2[1],hawaii,1,Button,Hawaii,2,2|0,,0,,,Left
8962,topmostSubform[0].Page1[0].c1_2[2],other_48_states_and_dc,1,Button,Other 48 states and DC,3,3|0,,0,,,Left
8962,topmostSubform[0].Page1[0].f1_7[0],p1_topmostsubform_0_page1_0_f1_7_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_8[0],p1_topmostsubform_0_page1_0_f1_8_0,1,Text,%,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_9[0],p1_topmostsubform_0_page1_0_f1_9_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_10[0],p1_topmostsubform_0_page1_0_f1_10_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].f1_11[0],p1_topmostsubform_0_page1_0_f1_11_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].c1_4[0],yes_skip_to_part_iv_allocation_of_policy_amounts_or_part_v_alternative_calculation_for_year_of_marriage,1,Button,"Yes. Skip to Part IV, Allocation of Policy Amounts, or Part V, Alternative Calculation for Year of Marriage.",1,1|0,,0,,,Left
8962,topmostSubform[0].Page1[0].c1_4[1],no_continue_to_line_10,1,Button,No. Continue to line 10.,2,2|0,,0,,,Left
8962,topmostSubform[0].Page1[0].c1_5[0],p1_topmostsubform_0_page1_0_c1_5_0,1,Button,,1,1|0,,0,,,Left
8962,topmostSubform[0].Page1[0].c1_5[1],p1_topmostsubform_0_page1_0_c1_5_1,1,Button,,2,2|0,,0,,,Left
8962,topmostSubform[0].Page1[0].Part2Table1[0].BodyRow1[0].f1_13[0],p1_topmostsubform_0_page1_0_part2table1_0_bodyrow1_0_f1_13_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].Part2Table1[0].BodyRow1[0].f1_14[0],p1_topmostsubform_0_page1_0_part2table1_0_bodyrow1_0_f1_14_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].Part2Table1[0].BodyRow1[0].f1_15[0],p1_topmostsubform_0_page1_0_part2table1_0_bodyrow1_0_f1_15_0,1,Text,,,,,8388608,,,Right
8962,topmostSubform[0].Page1[0].Part2Table1[0].BodyRow1[0].f1_16[0],p1_topmostsubform_0_page1_0_part2table1_0_bodyrow1_0_f1_16_0,1,Text,,,,,8388608,,,Right
