friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p6_topmostsubform_0_page6_0_c6_3_0,topmostSubform[0].Page6[0].c6_3[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_c6_3_1,topmostSubform[0].Page6[0].c6_3[1],6,Button,,2,,
p6_topmostsubform_0_page6_0_c6_5_0,topmostSubform[0].Page6[0].c6_5[0],6,Button,,2,,
p6_topmostsubform_0_page6_0_c6_6_0,topmostSubform[0].Page6[0].c6_6[0],6,Button,,2,,
p6_topmostsubform_0_page6_0_bulletedlist3_0_bullet1_0_f6_1_0,topmostSubform[0].Page6[0].BulletedList3[0].Bullet1[0].f6_1[0],6,Text,.,,,
model_1_iga_or_a,topmostSubform[0].Page6[0].BulletedList3[0].Bullet1[0].c6_7[0],6,Button,Model 1 IGA or a,1,,
model_2_iga_and,topmostSubform[0].Page6[0].BulletedList3[0].Bullet1[0].c6_7[1],6,Button,Model 2 IGA; and,2,,
p6_is_treated_as_a,topmostSubform[0].Page6[0].BulletedList3[0].Bullet1[0].f6_2[0],6,Text,is treated as a,,,
p6_topmostsubform_0_page6_0_bulletedlist3_0_bullet2_0_f6_3_0,topmostSubform[0].Page6[0].BulletedList3[0].Bullet2[0].f6_3[0],6,Text,.,,,
u_s,topmostSubform[0].Page6[0].BulletedList3[0].Bullet2[0].c6_8[0],6,Button,U.S.,1,,
foreign,topmostSubform[0].Page6[0].BulletedList3[0].Bullet2[0].c6_8[1],6,Button,Foreign,2,,
p6_topmostsubform_0_page6_0_c6_10_0,topmostSubform[0].Page6[0].c6_10[0],6,Button,,1,,
p6_topmostsubform_0_page6_0_c6_10_1,topmostSubform[0].Page6[0].c6_10[1],6,Button,,2,,
p7_topmostsubform_0_page7_0_c6_10_0,topmostSubform[0].Page7[0].c6_10[0],7,Button,,3,,
p7_topmostsubform_0_page7_0_c6_10_1,topmostSubform[0].Page7[0].c6_10[1],7,Button,,4,,
p7_topmostsubform_0_page7_0_c6_10_2,topmostSubform[0].Page7[0].c6_10[2],7,Button,,5,,
p7_topmostsubform_0_page7_0_c6_10_3,topmostSubform[0].Page7[0].c6_10[3],7,Button,,6,,
p7_topmostsubform_0_page7_0_c7_5_0,topmostSubform[0].Page7[0].c7_5[0],7,Button,,2,,
p7_topmostsubform_0_page7_0_c7_6_0,topmostSubform[0].Page7[0].c7_6[0],7,Button,,2,,
p7_topmostsubform_0_page7_0_bulletedlist4_0_bullet1_0_f7_1_0,topmostSubform[0].Page7[0].BulletedList4[0].Bullet1[0].f7_1[0],7,Text,,,,
p7_topmostsubform_0_page7_0_c7_7_0,topmostSubform[0].Page7[0].c7_7[0],7,Button,,2,,
p7_topmostsubform_0_page7_0_bulletedlist5_0_bullet1_0_f7_2_0,topmostSubform[0].Page7[0].BulletedList5[0].Bullet1[0].f7_2[0],7,Text,,,,
p8_topmostsubform_0_page8_0_c8_1_0,topmostSubform[0].Page8[0].c8_1[0],8,Button,,1,,
p8_topmostsubform_0_page8_0_bulletedlist1_0_bullet2_0_f7_3_0,topmostSubform[0].Page8[0].BulletedList1[0].Bullet2[0].f7_3[0],8,Text,,,,
p8_topmostsubform_0_page8_0_c8_1_1,topmostSubform[0].Page8[0].c8_1[1],8,Button,,2,,
p8_topmostsubform_0_page8_0_bulletedlist2_0_bullet3_0_f7_4_0,topmostSubform[0].Page8[0].BulletedList2[0].Bullet3[0].f7_4[0],8,Text,,,,
p8_topmostsubform_0_page8_0_bulletedlist2_0_bullet4_0_f7_5_0,topmostSubform[0].Page8[0].BulletedList2[0].Bullet4[0].f7_5[0],8,Text,,,,
p8_topmostsubform_0_page8_0_c8_2_0,topmostSubform[0].Page8[0].c8_2[0],8,Button,,2,,
p8_topmostsubform_0_page8_0_c8_3_0,topmostSubform[0].Page8[0].c8_3[0],8,Button,,2,,
p8_topmostsubform_0_page8_0_line40_0_c8_4_0,topmostSubform[0].Page8[0].Line40[0].c8_4[0],8,Button,,2,,
p8_name_of_sponsoring_entity,topmostSubform[0].Page8[0].f8_1[0],8,Text,Name of sponsoring entity: ▶,,,
i_certify_that_the_entity_identified_in_part_i_is_a_direct_reporting_nffe_that_is_sponsored_by_the_entity_identified_on_line_41,topmostSubform[0].Page8[0].c8_5[0],8,Button,I certify that the entity identified in Part I is a direct reporting NFFE that is sponsored by the entity identified on line 41.,Yes,,
p8_signature_of_authorized_official,topmostSubform[0].Page8[0].SignatureOf[0],8,Signature,Signature of authorized official,,,
p8_print_name,topmostSubform[0].Page8[0].PrintName[0],8,Text,Print Name,,,
p8_date_mm_dd_yyyy,topmostSubform[0].Page8[0].Date[0],8,Text,Date (MM-DD-YYYY),,10,
