form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
8804,topmostSubform[0].Page1[0].f1_01[0],p1_for_calendar_year_20,1,Text,For calendar year 20,,,2,0,,,Center
8804,topmostSubform[0].Page1[0].f1_02[0],p1_or_tax_year_beginning,1,Text,", or tax year beginning",,,,8388608,,,Center
8804,topmostSubform[0].Page1[0].f1_03[0],p1_20,1,Text,", 20",,,2,0,,,Center
8804,topmostSubform[0].Page1[0].f1_04[0],p1_and_ending,1,Text,", and ending",,,,8388608,,,Center
8804,topmostSubform[0].Page1[0].f1_05[0],p1_20_2,1,Text,", 20",,,2,0,,,Center
8804,topmostSubform[0].Page1[0].c1_1[0],p1_topmostsubform_0_page1_0_c1_1_0,1,Button,,1,1|0,,0,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_06[0],p1_1a_name_of_partnership,1,Text,1a Name of partnership,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_07[0],p1_b_u_s_employer_identification_number_ein,1,Text,b U.S. employer identification number (EIN),,,10,0,,,Center
8804,topmostSubform[0].Page1[0].Line1[0].f1_08[0],p1_c_number_and_street_if_a_p_o_box,1,Text,"c Number and street. If a P.O. box, see instructions.",,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_09[0],p1_d_room_or_suite_no,1,Text,d Room or suite no.,,,,8388608,,,Center
8804,topmostSubform[0].Page1[0].Line1[0].f1_10[0],p1_e_city_or_town,1,Text,e City or town,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_11[0],p1_f_state_or_province,1,Text,f State or province,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_12[0],p1_g_country,1,Text,g Country,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].Line1[0].f1_13[0],taxpayer_postal_code,1,Text,h ZIP or foreign postal code,,,,8388608,,,Center
8804,topmostSubform[0].Page1[0].f1_14[0],withholding_agent_name,1,Text,"2a Name of withholding agent. If partnership is also the withholding agent, enter “SAME” and don’t complete lines 2b through 2h.",,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].f1_15[0],p1_b_withholding_agents_u_s_ein,1,Text,b Withholding agent’s U.S. EIN,,,10,0,,,Center
8804,topmostSubform[0].Page1[0].f1_16[0],p1_c_number_and_street_if_a_p_o_box_2,1,Text,"c Number and street. If a P.O. box, see instructions.",,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].f1_17[0],p1_d_room_or_suite_no_2,1,Text,d Room or suite no.,,,,8388608,,,Center
8804,topmostSubform[0].Page1[0].f1_18[0],p1_e_city_or_town_2,1,Text,e City or town,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].f1_19[0],p1_f_state_or_province_2,1,Text,f State or province,,,,8388608,,,Left
8804,topmostSubform[0].Page1[0].f1_20[0],p1_g_country_2,1,Text,g Country,,,,8388608,,,Left
