form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
8829,topmostSubform[0].Page1[0].f1_01[0],p1_name_s_of_proprietor_s,1,Text,Name(s) of proprietor(s),,,,8388608,,,Left
8829,topmostSubform[0].Page1[0].f1_02[0],taxpayer_ssn,1,Text,Your social security number,,,11,0,,,Center
8829,topmostSubform[0].Page1[0].f1_03[0],p1_topmostsubform_0_page1_0_f1_03_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_04[0],p1_topmostsubform_0_page1_0_f1_04_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_05[0],p1_topmostsubform_0_page1_0_f1_05_0,1,Text,%,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_06[0],p1_hr,1,Text,hr.,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_07[0],p1_hr_2,1,Text,hr.,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_08[0],p1_topmostsubform_0_page1_0_f1_08_0,1,Text,.,,,,8388608,,,Left
8829,topmostSubform[0].Page1[0].f1_09[0],p1_topmostsubform_0_page1_0_f1_09_0,1,Text,%,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Line8_ReadOrder[0].f1_10[0],p1_topmostsubform_0_page1_0_line8_readorder_0_f1_10_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line9[0].f1_11[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line9_0_f1_11_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line9[0].f1_12[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line9_0_f1_12_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line10[0].f1_13[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line10_0_f1_13_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line10[0].f1_14[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line10_0_f1_14_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line11[0].f1_15[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line11_0_f1_15_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line11[0].f1_16[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line11_0_f1_16_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line12[0].f1_17[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line12_0_f1_17_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines9-12[0].Line12[0].f1_18[0],p1_topmostsubform_0_page1_0_table_lines9_12_0_line12_0_f1_18_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_19[0],p1_topmostsubform_0_page1_0_f1_19_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_20[0],p1_topmostsubform_0_page1_0_f1_20_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_21[0],p1_topmostsubform_0_page1_0_f1_21_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line16[0].f1_22[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line16_0_f1_22_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line16[0].f1_23[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line16_0_f1_23_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line17[0].f1_24[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line17_0_f1_24_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line17[0].f1_25[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line17_0_f1_25_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line18[0].f1_26[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line18_0_f1_26_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line18[0].f1_27[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line18_0_f1_27_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line19[0].f1_28[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line19_0_f1_28_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line19[0].f1_29[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line19_0_f1_29_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line20[0].f1_30[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line20_0_f1_30_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line20[0].f1_31[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line20_0_f1_31_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line21[0].f1_32[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line21_0_f1_32_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line21[0].f1_33[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line21_0_f1_33_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line22[0].f1_34[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line22_0_f1_34_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line22[0].f1_35[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line22_0_f1_35_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line23[0].f1_36[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line23_0_f1_36_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].Table_Lines16-23[0].Line23[0].f1_37[0],p1_topmostsubform_0_page1_0_table_lines16_23_0_line23_0_f1_37_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_38[0],p1_topmostsubform_0_page1_0_f1_38_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_39[0],p1_topmostsubform_0_page1_0_f1_39_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_40[0],p1_topmostsubform_0_page1_0_f1_40_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_41[0],p1_topmostsubform_0_page1_0_f1_41_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_42[0],p1_topmostsubform_0_page1_0_f1_42_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_43[0],p1_topmostsubform_0_page1_0_f1_43_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_44[0],p1_topmostsubform_0_page1_0_f1_44_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_45[0],p1_topmostsubform_0_page1_0_f1_45_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_46[0],p1_topmostsubform_0_page1_0_f1_46_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_47[0],p1_topmostsubform_0_page1_0_f1_47_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_48[0],p1_topmostsubform_0_page1_0_f1_48_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_49[0],p1_topmostsubform_0_page1_0_f1_49_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_50[0],p1_topmostsubform_0_page1_0_f1_50_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_51[0],p1_topmostsubform_0_page1_0_f1_51_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_52[0],p1_topmostsubform_0_page1_0_f1_52_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_53[0],p1_topmostsubform_0_page1_0_f1_53_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_54[0],p1_topmostsubform_0_page1_0_f1_54_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_55[0],p1_topmostsubform_0_page1_0_f1_55_0,1,Text,%,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_56[0],p1_topmostsubform_0_page1_0_f1_56_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_57[0],p1_topmostsubform_0_page1_0_f1_57_0,1,Text,,,,,8388608,,,Right
8829,topmostSubform[0].Page1[0].f1_58[0],p1_topmostsubform_0_page1_0_f1_58_0,1,Text,,,,,8388608,,,Right
