form_id,field_name,friendly_name,page,field_type,caption,state_options,xfa_items,max_length,field_flags,access,presence,justification
3520,topmostSubform[0].Page1[0].f1_1[0],p1_for_calendar_year_20,1,Text,For calendar year 20,,,2,0,,,Center
3520,topmostSubform[0].Page1[0].f1_2[0],p1_or_tax_year_beginning,1,Text,", or tax year beginning",,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_3[0],p1_20,1,Text,", 20",,,2,0,,,Center
3520,topmostSubform[0].Page1[0].f1_4[0],p1_ending,1,Text,", ending",,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_5[0],p1_20_2,1,Text,", 20",,,2,0,,,Center
3520,topmostSubform[0].Page1[0].c1_1[0],initial_return,1,Button,Initial return,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_2[0],final_return,1,Button,Final return,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_3[0],amended_return,1,Button,Amended return,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_4[0],individual,1,Button,Individual,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_4[1],partnership,1,Button,Partnership,2,2|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_4[2],corporation,1,Button,Corporation,3,3|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_4[3],trust,1,Button,Trust,4,4|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_4[4],executor,1,Button,Executor,5,5|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_5[0],check_excepted_specified_foreign_financial_assets_are_reported_on_this_form,1,Button,Check if any excepted specified foreign financial assets are reported on this form. See instructions,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_6[0],p1_topmostsubform_0_page1_0_c1_6_0,1,Button,,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_7[0],p1_topmostsubform_0_page1_0_c1_7_0,1,Button,,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_8[0],p1_topmostsubform_0_page1_0_c1_8_0,1,Button,,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_9[0],p1_topmostsubform_0_page1_0_c1_9_0,1,Button,,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].f1_6[0],taxpayer_name,1,Text,1a Name of U.S. person(s) with respect to whom this Form 3520 is being filed (see instructions),,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_7[0],taxpayer_tin,1,Text,b Taxpayer identification number (TIN),,,11,0,,,Center
3520,topmostSubform[0].Page1[0].f1_8[0],p1_c_number_street_and_room_or_suite_no_if_a_p_o_box,1,Text,"c Number, street, and room or suite no. If a P.O. box, see instructions.",,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_9[0],p1_d_spouses_tin,1,Text,d Spouse’s TIN,,,11,0,,,Center
3520,topmostSubform[0].Page1[0].f1_10[0],p1_e_city_or_town,1,Text,e City or town,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_11[0],p1_f_state_or_province,1,Text,f State or province,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_12[0],taxpayer_postal_code,1,Text,g ZIP or foreign postal code,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_13[0],p1_h_country,1,Text,h Country,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].c1_10[0],if_you_are_filing_with_your_spouse_a_current_year_joint_income_tax_return_and_a_joint_form_3520_check_this_box,1,Button,"If you are filing with your spouse a current-year joint income tax return and a joint Form 3520, check this box",1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_11[0],if_an_automatic_2_month_extension_applies_for_the_u_s_persons_tax_return_check_this_box_and_attach_statement,1,Button,"If an automatic 2-month extension applies for the U.S. person’s tax return, check this box and attach statement. See instructions",1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_12[0],if_an_extension_was_requested_for_the_tax_return_check_this_box,1,Button,"If an extension was requested for the tax return, check this box",1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].f1_14[0],p1_and_enter_the_form_number_of_the_tax_return_to_be_filed,1,Text,and enter the form number of the tax return to be filed:,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_15[0],p1_2a_name_of_foreign_trust_if_applicable,1,Text,2a Name of foreign trust (if applicable),,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_16[0],p1_b_employer_identification_number_ein,1,Text,"b Employer identification number (EIN), if any",,,10,0,,,Center
3520,topmostSubform[0].Page1[0].f1_17[0],p1_c_number_street_and_room_or_suite_no_if_a_p_o_box_2,1,Text,"c Number, street, and room or suite no. If a P.O. box, see instructions.",,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_18[0],p1_d_date_foreign_trust_was_created,1,Text,d Date foreign trust was created,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_19[0],p1_e_city_or_town_2,1,Text,e City or town,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_20[0],p1_f_state_or_province_2,1,Text,f State or province,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_21[0],taxpayer_postal_code_2,1,Text,g ZIP or foreign postal code,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_22[0],p1_h_country_2,1,Text,h Country,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].c1_13[0],p1_topmostsubform_0_page1_0_c1_13_0_yes,1,Button,Yes,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_13[1],p1_topmostsubform_0_page1_0_c1_13_1_no,1,Button,No,2,2|0,,0,,,Left
3520,topmostSubform[0].Page1[0].f1_23[0],p1_3a_name_of_u_s_agent,1,Text,3a Name of U.S. agent,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_24[0],p1_b_tin,1,Text,"b TIN, if any",,,11,0,,,Center
3520,topmostSubform[0].Page1[0].f1_25[0],p1_c_number_street_and_room_or_suite_no_if_a_p_o_box_3,1,Text,"c Number, street, and room or suite no. If a P.O. box, see instructions.",,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_26[0],p1_d_city_or_town,1,Text,d City or town,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_27[0],p1_e_state_or_province,1,Text,e State or province,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_28[0],taxpayer_postal_code_3,1,Text,f ZIP or postal code,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_29[0],p1_g_country,1,Text,g Country,,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_30[0],p1_4a_name_of_u_s_decedent,1,Text,4a Name of U.S. decedent (see instructions),,,,8388608,,,Left
3520,topmostSubform[0].Page1[0].f1_31[0],p1_b_address,1,Text,b Address,,,,8392704,,,Left
3520,topmostSubform[0].Page1[0].f1_32[0],p1_c_tin_of_decedent,1,Text,c TIN of decedent,,,11,0,,,Center
3520,topmostSubform[0].Page1[0].f1_33[0],p1_d_date_of_death,1,Text,d Date of death,,,,8388608,,,Center
3520,topmostSubform[0].Page1[0].f1_34[0],p1_e_ein_of_estate,1,Text,e EIN of estate,,,10,0,,,Center
3520,topmostSubform[0].Page1[0].c1_14[0],u_s_decedent_made_transfer_to_a_foreign_trust_by_reason_of_death,1,Button,U.S. decedent made transfer to a foreign trust by reason of death.,1,1|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_14[1],u_s_decedent_treated_as_owner_of_foreign_trust_immediately_prior_to_death,1,Button,U.S. decedent treated as owner of foreign trust immediately prior to death.,2,2|0,,0,,,Left
3520,topmostSubform[0].Page1[0].c1_14[2],assets_of_foreign_trust_were_included_in_estate_of_u_s_decedent,1,Button,Assets of foreign trust were included in estate of U.S. decedent.,3,3|0,,0,,,Left
3520,topmostSubform[0].Page2[0].f2_1[0],p2_5a_name_of_trust_creator,2,Text,5a Name of trust creator,,,,8388608,,,Left
3520,topmostSubform[0].Page2[0].f2_2[0],p2_b_address,2,Text,b Address,,,,8392704,,,Left
3520,topmostSubform[0].Page2[0].f2_3[0],p2_c_tin,2,Text,"c TIN, if any",,,11,0,,,Center
3520,topmostSubform[0].Page2[0].f2_4[0],p2_6a_country_code_of_country_where_trust_was_created,2,Text,6a Country code of country where trust was created,,,,8388608,,,Center
3520,topmostSubform[0].Page2[0].f2_5[0],p2_b_country_code_of_country_whose_law_governs_the_trust,2,Text,b Country code of country whose law governs the trust,,,,8388608,,,Center
3520,topmostSubform[0].Page2[0].f2_6[0],p2_c_date_trust_was_created,2,Text,c Date trust was created,,,,8388608,,,Center
3520,topmostSubform[0].Page2[0].c2_1[0],p2_topmostsubform_0_page2_0_c2_1_0_yes,2,Button,Yes,1,1|0,,0,,,Left
3520,topmostSubform[0].Page2[0].c2_1[1],p2_topmostsubform_0_page2_0_c2_1_1_no,2,Button,No,2,2|0,,0,,,Left
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row1[0].f2_7[0],p2_topmostsubform_0_page2_0_table_line7b_0_row1_0_f2_7_0,2,Text,,,,,8388608,,,Left
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row1[0].f2_8[0],p2_topmostsubform_0_page2_0_table_line7b_0_row1_0_f2_8_0,2,Text,,,,,8388608,,,Left
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row1[0].f2_9[0],p2_topmostsubform_0_page2_0_table_line7b_0_row1_0_f2_9_0,2,Text,,,,,8388608,,,Left
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row1[0].f2_10[0],p2_topmostsubform_0_page2_0_table_line7b_0_row1_0_f2_10_0,2,Text,,,,11,0,,,Center
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row1[0].f2_11[0],p2_topmostsubform_0_page2_0_table_line7b_0_row1_0_f2_11_0,2,Text,,,,,8388608,,,Center
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row2[0].f2_12[0],p2_topmostsubform_0_page2_0_table_line7b_0_row2_0_f2_12_0,2,Text,,,,,8388608,,,Left
3520,topmostSubform[0].Page2[0].Table_Line7b[0].Row2[0].f2_13[0],p2_topmostsubform_0_page2_0_table_line7b_0_row2_0_f2_13_0,2,Text,,,,,8388608,,,Left
